
PDF Generation Script,0
Collection,Copyright Problems
Fiscal year,2012-09-01,2013-08-31
Period,2013-05-01,2013-05-31
jobs_created_this_fiscal_year,49
jobs_active_this_fiscal_year,48
books_done_this_period,0
jobs_killed_this_period,0
Scan,0
Select File Move Destination,0
Batch,0
Touchup,0
Quality Control,0
Move to precopy node,0
MoveProcessingFiles,0
MoveFilesToArchival,0
MoveFoldoutsToArchival,0
Standard Pages Ingest Script,0
Book Builder,0
Associate rescans,0
Confirm Foldouts Done,0
Import Foldouts,0
Foldout Ingest Script,0
Approve,48
PDF Generation Script,0
Collection,Spanish Plays
Fiscal year,2012-09-01,2013-08-31
Period,2013-05-01,2013-05-31
jobs_created_this_fiscal_year,154
jobs_active_this_fiscal_year,45
books_done_this_period,0
jobs_killed_this_period,0
Scan,0
Select File Move Destination,0
Batch,0
Touchup,0
Quality Control,0
Move to precopy node,0
MoveProcessingFiles,0
MoveFilesToArchival,0
MoveFoldoutsToArchival,0
Standard Pages Ingest Script,0
Book Builder,0
Associate rescans,0
Confirm Foldouts Done,0
Import Foldouts,0
Foldout Ingest Script,0
Approve,45
PDF Generation Script,0
Collection,WPA
Fiscal year,2012-09-01,2013-08-31
Period,2013-05-01,2013-05-31
jobs_created_this_fiscal_year,206
jobs_active_this_fiscal_year,16
books_done_this_period,28
jobs_killed_this_period,0
Scan,0
Select File Move Destination,0
Batch,0
Touchup,0
Quality Control,0
Move to precopy node,0
MoveProcessingFiles,0
MoveFilesToArchival,0
MoveFoldoutsToArchival,0
Standard Pages Ingest Script,0
Book Builder,0
Associate rescans,0
Confirm Foldouts Done,0
Import Foldouts,0
Foldout Ingest Script,0
Approve,16
PDF Generation Script,0
Collection,HUD
Fiscal year,2012-09-01,2013-08-31
Period,2013-05-01,2013-05-31
jobs_created_this_fiscal_year,21
jobs_active_this_fiscal_year,12
books_done_this_period,42
jobs_killed_this_period,0
Scan,0
Select File Move Destination,0
Batch,0
Touchup,0
Quality Control,0
Move to precopy node,0
MoveProcessingFiles,0
MoveFilesToArchival,0
MoveFoldoutsToArchival,0
Standard Pages Ingest Script,0
Book Builder,4
Associate rescans,0
Confirm Foldouts Done,0
Import Foldouts,1
Foldout Ingest Script,4
Approve,3
PDF Generation Script,0
Collection,Siege
Fiscal year,2012-09-01,2013-08-31
Period,2013-05-01,2013-05-31
